accuracy,loss,mAP,val_accuracy,val_loss,val_mAP
0.3331771194934845,1.4290295839309692,0.3331771194934845,0.3345588147640228,1.3724055290222168,0.3345588147640228
0.3577788174152374,1.3642222881317139,0.3577788174152374,0.3345588147640228,1.341051697731018,0.3345588147640228
0.3875351548194885,1.3272662162780762,0.3875351548194885,0.3492647111415863,1.3157459497451782,0.3492647111415863
0.40909090638160706,1.3001809120178223,0.40909090638160706,0.3639705777168274,1.2937116622924805,0.3639705777168274
0.42596063017845154,1.282907485961914,0.42596063017845154,0.47242647409439087,1.2748515605926514,0.47242647409439087
0.43275538086891174,1.2710621356964111,0.43275538086891174,0.4154411852359772,1.2601981163024902,0.4154411852359772
0.44892221689224243,1.2531770467758179,0.44892221689224243,0.42463234066963196,1.246771216392517,0.42463234066963196
0.4545454680919647,1.2432397603988647,0.4545454680919647,0.46507352590560913,1.2328933477401733,0.46507352590560913
0.4639175236225128,1.2332580089569092,0.4639175236225128,0.43933823704719543,1.222572684288025,0.43933823704719543
0.46508902311325073,1.2270933389663696,0.46508902311325073,0.529411792755127,1.2127290964126587,0.529411792755127
0.46813496947288513,1.219046950340271,0.46813496947288513,0.4889705777168274,1.2055141925811768,0.4889705777168274
0.47188377380371094,1.212389349937439,0.47188377380371094,0.529411792755127,1.2003284692764282,0.529411792755127
0.4770384132862091,1.209194302558899,0.4770384132862091,0.501838207244873,1.1935957670211792,0.501838207244873
0.4725866913795471,1.1993616819381714,0.4725866913795471,0.5588235259056091,1.1858117580413818,0.5588235259056091
0.48289597034454346,1.1934244632720947,0.48289597034454346,0.6047794222831726,1.1764792203903198,0.6047794222831726
0.4925023317337036,1.1889530420303345,0.4925023317337036,0.5808823704719543,1.172420620918274,0.5808823704719543
0.4889878034591675,1.1841033697128296,0.4889878034591675,0.5551470518112183,1.1655374765396118,0.5551470518112183
0.48664480447769165,1.1799359321594238,0.48664480447769165,0.5551470518112183,1.1605350971221924,0.5551470518112183
0.49461105465888977,1.1746907234191895,0.49461105465888977,0.5496323704719543,1.1556591987609863,0.5496323704719543
0.49484536051750183,1.1703749895095825,0.49484536051750183,0.5790441036224365,1.1525201797485352,0.5790441036224365
0.49976569414138794,1.1662482023239136,0.49976569414138794,0.5772058963775635,1.1465778350830078,0.5772058963775635
0.5063261389732361,1.1654925346374512,0.5063261389732361,0.5882353186607361,1.1384257078170776,0.5882353186607361
0.5051546096801758,1.1572725772857666,0.5051546096801758,0.623161792755127,1.1365355253219604,0.623161792755127
0.5178069472312927,1.1586661338806152,0.5178069472312927,0.591911792755127,1.132311463356018,0.591911792755127
0.5077319741249084,1.1499395370483398,0.5077319741249084,0.564338207244873,1.1312541961669922,0.564338207244873
0.5093720555305481,1.146828532218933,0.5093720555305481,0.5735294222831726,1.1245951652526855,0.5735294222831726
0.5117151141166687,1.14370596408844,0.5117151141166687,0.625,1.1196180582046509,0.625
0.5159325003623962,1.141154170036316,0.5159325003623962,0.6323529481887817,1.116463541984558,0.6323529481887817
0.522024393081665,1.1364021301269531,0.522024393081665,0.5716911554336548,1.1153266429901123,0.5716911554336548
0.5234301686286926,1.1357393264770508,0.5234301686286926,0.59375,1.110319972038269,0.59375
0.5318650603294373,1.1353108882904053,0.5318650603294373,0.6102941036224365,1.1075917482376099,0.6102941036224365
0.5274133086204529,1.131047248840332,0.5274133086204529,0.6323529481887817,1.1045148372650146,0.6323529481887817
0.5238987803459167,1.1323362588882446,0.5238987803459167,0.6323529481887817,1.1007769107818604,0.6323529481887817
0.5196813344955444,1.131461501121521,0.5196813344955444,0.6323529481887817,1.0980669260025024,0.6323529481887817
0.5264760851860046,1.125769019126892,0.5264760851860046,0.6378676295280457,1.0957585573196411,0.6378676295280457
0.518744170665741,1.1261049509048462,0.518744170665741,0.591911792755127,1.0942083597183228,0.591911792755127
0.5363167524337769,1.1157419681549072,0.5363167524337769,0.626838207244873,1.0912675857543945,0.626838207244873
0.5323336720466614,1.1173561811447144,0.5323336720466614,0.626838207244873,1.0869470834732056,0.626838207244873
0.5372539758682251,1.1170111894607544,0.5372539758682251,0.6102941036224365,1.0859156847000122,0.6102941036224365
0.5349109768867493,1.1121844053268433,0.5349109768867493,0.6011029481887817,1.0845974683761597,0.6011029481887817
0.5349109768867493,1.1123011112213135,0.5349109768867493,0.6102941036224365,1.0820717811584473,0.6102941036224365
0.5477975606918335,1.1068233251571655,0.5477975606918335,0.6121323704719543,1.078802466392517,0.6121323704719543
0.5417057275772095,1.1023672819137573,0.5417057275772095,0.6323529481887817,1.0732725858688354,0.6323529481887817
0.5456888675689697,1.1017760038375854,0.5456888675689697,0.6397058963775635,1.0722875595092773,0.6397058963775635
0.5384255051612854,1.1055628061294556,0.5384255051612854,0.6378676295280457,1.0714943408966064,0.6378676295280457
0.5470946431159973,1.0994951725006104,0.5470946431159973,0.6378676295280457,1.068095088005066,0.6378676295280457
0.5482661724090576,1.094167709350586,0.5482661724090576,0.6378676295280457,1.0655938386917114,0.6378676295280457
0.5386598110198975,1.099936604499817,0.5386598110198975,0.6397058963775635,1.0644229650497437,0.6397058963775635
0.5447516441345215,1.0958911180496216,0.5447516441345215,0.6323529481887817,1.0611894130706787,0.6323529481887817
0.5480318665504456,1.0940154790878296,0.5480318665504456,0.6323529481887817,1.0599108934402466,0.6323529481887817
